composition,4
compositions,4
compost,2
composure,3
compound,2
compounded,3
compounding,3
compounds,2
comprehend,3
comprehended,4
comprehending,4
comprehends,3
comprehensible,5
comprehension,4
comprehensive,4
comprehensively,5
compress,2
compressed,2
compresses,3
compressing,3
compression,3
comprise,2
comprised,2
comprises,3
comprising,3
compromise,3
compromised,3
compromises,4
compromising,4
comptroller,3
compulsion,3
compulsory,3
compunction,3
computation,4
computations,4
compute,2
computed,3
computer,3
computerized,4
computers,3
computing,3
comrade,2
comrades,2
con,1
concatenation,5
concave,2
concavity,4
conceal,2
concealed,2
concealing,3
concealment,3
conceals,2
concede,2
conceded,3
concedes,2
conceding,3
conceit,2
conceited,3
conceivable,4
conceivably,4
conceive,2
conceived,2
conceiving,3
concentrate,3
concentrated,4
concentrates,3
concentrating,4
concentration,4
concentric,3
concept,2
conception,3
conceptions,3
concepts,2
conceptual,3
concern,2
concerned,2
concerning,3
concerns,2
concert,2
concerted,3
concertina,4
concerto,3
concerts,2
concession,3
concessions,3
conch,1
concierge,3
conciliation,5
conciliatory,5
concise,2
concisely,3
conclave,2
conclude,2
concluded,3
concludes,2
conclusion,3
conclusions,3
conclusive,3
conclusively,4
concoct,2
concocted,3
concocting,3
concoction,3
concomitant,4
concord,2
concourse,2
concrete,2
concubinage,4
concubine,3
concubines,3
concur,2
concurred,2
concurrence,2
concurrent,2
concurring,2
concussion,3
conde,1
condemn,2
condemnation,4
condemned,2
condemning,3
condemns,2
condensation,4
condense,2
condensed,2
condenser,3
condensing,3
condescend,3
condescended,4
condescending,4
condescension,4
condiment,3
condiments,3
condition,3
conditional,4
conditionally,4
conditioned,3
conditions,3
condolence,3
condolences,4
condone,2
condoned,2
conducive,3
conduct,2
conducted,3
conducting,3
conduction,3
conductor,3
conductors,3
conducts,2
conduit,2
conduits,2
cone,1
cones,1
confection,3
confectioner,4
confectionery,5
confections,3
confederacy,4
confederate,3
confederates,3
confederation,5
confer,2
conference,2
conferences,3
conferred,2
conferring,2
confers,2
confess,2
confessed,2
confesses,3
confessing,3
confession,3
confessional,4
confessions,3
confidant,3
confidante,3
confidants,3
confide,2
confided,3
confidence,3
confidences,4
confident,3
confidential,4
confidentially,5
confidently,4
confides,2
confiding,3
configuration,5
confine,2
confined,2
confinement,3
confines,2
confining,3
confirm,2
confirmation,4
confirmatory,5
confirmed,2
confirming,3
confirms,2
confiscate,3
confiscated,4
confiscating,4
confiscation,4
conflagration,4
conflict,2
conflicting,3
conflicts,2
confluence,2
confluent,2
conform,2
conformed,2
conforming,3
conformity,4
conforms,2
confound,2
confounded,3
confounding,3
confounds,2
confrere,2
confreres,2
confront,2
confronted,3
confronting,3
confronts,2
confuse,2
confused,2
confuses,3
confusing,3
confusion,3
confusions,3
cong,1
congealed,2
congenial,3
congeniality,6
congenital,4
congeries,3
congested,3
congestion,3
conglomerate,3
conglomeration,5
congratulate,4
congratulated,5
congratulating,5
congratulation,5
congratulations,5
congratulatory,6
congregate,3
congregated,4
congregation,4
congregational,5
congregations,4
congress,2
congressional,4
congruity,3
conic,2
conical,3
coniferous,3
conjecture,3
conjectures,3
conjoined,2
conjugal,3
conjugation,4
conjunction,3
conjunctions,3
conjure,2
conjured,2
conjurer,3
conjures,2
conjuring,2
conjuror,2
connected,3
connection,3
connections,3
connective,3
connects,2
conned,1
connexion,3
connexions,3
conning,2
connivance,3
connive,2
connoisseur,3
connoisseurs,3
conquer,2
conquered,2
conquering,2
conqueror,2
conqueror's,2
conquerors,2
conquers,2
conquest,2
conquests,2
cons,1
conscience,2
consciences,3
conscientiously,5
conscious,2
consciously,3
consciousness,3
conscript,2
conscription,3
conscripts,2
consecrate,3
consecrated,4
consecration,4
consecutive,4
consecutively,5
consensus,3
consent,2
consented,3
consenting,3
consents,2
consequence,3
consequences,4
consequent,3
consequential,4
consequently,4
conservation,4
conservatism,5
conservative,4
conservatives,4
conservatories,5
conservatory,5
conserve,2
conserved,2
conserving,3
consider,3
considerable,4
considerably,4
considerate,3
consideration,5
considerations,5
considered,3
considering,3
considers,3
consiglio,3
consign,2
consigned,2
consignment,3
consist,2
consisted,3
consistence,3
consistency,4
consistent,3
consistently,4
consisting,3
consists,2
consolation,4
consolations,4
console,2
consoled,2
consoles,2
consolidate,4
consolidated,5
consolidating,5
consolidation,5
consoling,3
consonant,3
consonants,3
consort,2
consorting,3
conspicuous,3
conspicuously,4
conspiracies,4
conspiracy,4
conspirator,4
conspirators,4
conspire,2
conspired,2
conspiring,3
constable,3
constables,3
constabulary,5
constance,2
constancy,3
constant,2
constantly,3
constellation,4
constellations,4
consternation,4
constipation,4
constituencies,4
constituency,4
constituent,3
constituents,3
constitute,3
constituted,4
constituting,4
constitution,4
constitutional,5
constitutionality,7
constitutionally,6
constitutions,4
constrain,2
constrained,2
constraining,3
constrains,2
constraint,2
constriction,3
construct,2
constructed,3
constructing,3
construction,3
constructions,3
constructive,3
constructs,2
construe,2
construed,2
consul,2
consular,3
consulate,3
consuls,2
consulship,3
consult,2
consultant,3
consultation,4
consultations,4
consulted,3
consults,2
consume,2
consumed,2
consumer,3
consumers,3
consumes,2
consuming,3
consummate,3
consummated,4
consummation,4
consumption,3
contact,2
contacting,3
contacts,2
contagion,3
contagious,3
contain,2
contained,2
container,3
containing,3
contains,2
contaminate,4
contaminated,5
contamination,5
conte,2
contemn,2
contemplate,3
contemplated,4
contemplates,3
contemplating,4
contemplation,4
contemplative,4
contemporaneous,5
contemporaneously,6
contemporaries,5
contemporary,5
contempt,2
contemptible,4
contemptuous,3
contemptuously,4
contend,2
contended,3
contending,3
contends,2
content,2
contented,3
contentedly,4
contention,3
contentions,3
contentious,3
contentment,3
contento,3
contents,2
contest,2
contestants,3
contested,3
contesting,3
contests,2
context,2
contiguous,3
continent,3
continental,4
continents,3
contingencies,4
contingency,4
contingent,3
contingents,3
continual,3
continually,4
continuance,3
continuation,5
continue,3
continued,3
continues,3
continuing,3
continuity,4
continuous,3
continuously,4
contorted,3
contortion,3
contortions,3
contour,2
contours,2
contra,2
contraband,3
contract,2
contracted,3
contracting,3
contraction,3
contractions,3
contractor,3
contractors,3
contracts,2
contradict,3
contradicted,4
contradicting,4
contradiction,4
contradictions,4
contradictory,4
contradicts,3
contrary,3
contrast,2
contrasting,3
contrasts,2
contravention,4
contretemps,3
contribute,3
contributed,4
contributes,3
contributing,4
contribution,4
contributions,4
contributor,4
contributors,4
contributory,5
contrite,2
contrition,3
contrivance,3
contrivances,4
contrive,2
contrived,2
control,2
controlled,2
controller,3
controlling,3
controls,2
controversial,4
controversies,4
controversy,4
conundrum,3
convalescence,4
convalescent,4
convene,2
convened,2
convenience,3
conveniences,4
convenient,3
conveniently,4
convening,3
convent,2
convention,3
conventional,4
conventionally,5
conventions,3
convents,2
converge,2
converged,2
convergence,3
converging,3
conversant,3
conversation,4
conversational,5
conversations,4
converse,2
conversed,2
conversely,3
converses,3
conversing,3
conversion,3
conversions,3
convert,2
converted,3
convertible,4
converting,3
converts,2
convex,2
convey,2
conveyance,2
conveyed,2
conveying,2
conveys,2
convict,2
convict's,2
convicted,3
convicting,3
conviction,3
convictions,3
convicts,2
convince,2
convinced,2
convinces,3
convincing,3
convincingly,4
convivial,3
convocation,4
convoked,2
convoy,2
convoys,2
convulsion,3
convulsions,3
convulsive,3
coo,1
cooed,1
cooing,1
cook,1
cook's,1
cooked,1
cooker,2
cookie,2
cookies,2
cookin',2
cooking,2
cooks,1
cool,1
cooled,1
cooler,2
coolest,2
cooling,2
coolly,2
coolness,2
cools,1
coon,1
coop,1
cooped,1
cooper,2
cooperate,4
cooperating,5
cooperation,5
cooperative,5
coordinate,4
coordinates,4
coordination,5
coot,1
cop,1
copa,2
cope,1
copied,2
copier,2
copies,2
coping,2
copious,2
copiously,3
copper,2
coppers,2
coppery,2
copra,2
cops,1
copy,2
copying,2
copyright,3
copyrighted,4
copyrights,3
cor,1
coral,2
corals,2
coram,2
corazon,3
cord,1
cordage,2
corded,2
cordes,1
cordial,2
cordially,3
cordials,2
cordon,2
cords,1
corduroy,3
core,1
cores,1
cork,1
corks,1
corkscrew,2
cormorant,2
cormorants,2
corn,1
corne,1
cornea,2
corner,2
cornered,2
corners,2
cornet,2
cornfield,2
cornfields,2
corns,1
cornstarch,2
corolla,3
corollary,4
corona,3
coronal,3
coronary,4
coronation,4
coroner,3
coroner's,3
coronet,3
coronets,3
corpora,2
corporal,2
corporate,2
corporation,4
corporations,4
corps,1
corpse,1
corpses,2
corpus,2
corral,2
correct,2
corrected,3
correcting,3
correction,3
corrections,3
corrective,3
correctly,3
correctness,3
corrects,2
corregidor,4
correlated,4
correlation,4
correspond,3
corresponded,4
correspondence,4
correspondent,4
correspondents,4
corresponding,4
correspondingly,5
corresponds,3
corridor,3
corridors,3
corroborate,4
corroborated,5
corroborates,4
corroboration,5
corroborative,4
corroded,3
corrosive,3
corrugated,4
corrupt,2
corrupted,3
corruptible,4
corrupting,3
corruption,3
corruptions,3
corrupts,2
corsage,2
corsair,2
corse,1
corset,2
corso,2
corte,1
cortege,2
cortes,2
corvette,2
cos,1
cosa,2
cose,1
cosey,2
cosi,2
cosmetic,3
cosmetics,3
cosmic,2
cosmopolitan,5
cosmos,2
cost,1
costa,2
costing,2
costliest,2
costly,2
costs,1
costume,2
costumed,2
costumes,2
cosy,2
cot,1
cote,1
coterie,2
cotes,1
cots,1
cottage,2
cottages,3
cotton,2
cottons,2
cottonwood,3
cottonwoods,3
cou,1
couch,1
couched,1
couches,2
cougar,2
cough,1
coughed,1
coughing,2
coughs,1
could,1
couldn't,2
coulee,2
council,2
councilors,2
councils,2
counsel,2
counseled,2
counsell,2
counsellor,2
counsellors,2
counselor,3
counselors,3
counsels,2
count,1
counted,2
countenance,3
countenanced,3
countenances,4
counter,2
counteract,3
counteracted,4
counteracting,4
counterbalance,4
counterbalanced,4
countered,2
counterfeit,3
counterfeited,4
counterfeiting,4
counterfeits,3
counterpart,3
counterparts,3
counterpoint,3
counters,2
countess,2
countesses,3
counties,2
counting,2
countless,2
countries,2
country,2
countryman,3
countrymen,3
countryside,3
counts,1
county,2
coup,1
coupe,1
couper,1
coupes,1
couple,2
coupled,2
couples,2
coupling,2
coupon,2
coupons,2
coups,1
cour,1
courage,1
courageous,3
courageously,4
courant,2
courier,1
couriers,1
course,1
courser,2
courses,2
coursing,2
court,1
courted,2
courteous,2
courtesies,3
courtesy,3
courthouse,2
courtier,2
courtiers,2
courting,2
courtly,2
courtroom,2
courts,1
courtship,2
courtyard,2
courtyards,2
cousin,2
cousin's,2
cousins,2
cove,1
covenant,3
covenants,3
cover,2
coverage,2
covered,2
covering,2
coverings,2
covers,2
covert,2
covertly,3
coves,1
covet,2
coveted,3
covets,2
covey,2
cow,1
cow's,1
coward,1
coward's,1
cowardice,2
cowardly,2
cowards,1
cowboy,2
cowboys,2
cowed,1
cower,1
cowering,1
cowherd,2
cowl,1
cowman,2
cows,1
cowslip,2
coy,1
coyly,2
coyote,3
coyotes,3
coz,1
cozy,2
crab,1
crabbed,1
crabs,1
crack,1
cracked,1
cracker,2
crackers,2
cracking,2
crackle,2
crackled,2
crackling,2
cracks,1
cradle,2
cradles,2
craft,1
crafts,1
craftsman,2
craftsmanship,3
craftsmen,2
crafty,2
crag,1
craggy,2
crags,1
cram,1
crammed,1
cramming,2
cramp,1
cramped,1
cramping,2
cramps,1
cranberries,3
cranberry,3
crane,1
craned,1
cranes,1
cranial,2
cranium,2
crank,1
cranks,1
cranky,2
crannies,2
cranny,2
crash,1
crashed,1
crashes,2
crashing,2
crass,1
crate,1
crater,2
craters,2
crates,1
crave,1
craved,1
craven,2
craves,1
craving,2
cravings,2
crawfish,2
crawl,1
crawled,1
crawling,2
crawls,1
crayfish,2
crayon,2
craze,1
crazed,1
crazy,2
creak,1
creaked,1
creaking,2
cream,1
creamed,1
creams,1
creamy,2
crease,1
creases,2
create,2
created,3
creates,2
creating,3
creation,3
creations,3
creative,3
creator,3
creators,3
creature,2
creatures,2
credence,2
credentials,3
credibility,5
credible,3
credibly,3
credit,2
creditable,4
creditably,4
credited,3
crediting,3
creditor,3
creditors,3
credits,2
credo,2
credulity,4
credulous,3
cree,1
creed,1
creeds,1
creek,1
creeks,1
creep,1
creeping,2
creeps,1
creepy,2
creer,1
cref,1
cremation,3
creme,1
creole,1
crepe,1
crept,1
crescendo,3
crescent,2
crescents,2
cress,1
crest,1
crested,2
crestfallen,3
crests,1
crevasse,2
crevice,2
crevices,3
crew,1
crews,1
crib,1
cribbage,2
cribs,1
crick,1
cricket,2
crickets,2
cried,1
crier,1
cries,1
crime,1
crimes,1
criminal,3
criminality,5
criminally,4
criminals,3
crimp,1
crimped,1
crimson,2
cringe,1
cringed,1
cringing,2
cripple,2
crippled,2
cripples,2
crippling,2
cris,1
crise,1
crises,2
crisis,2
crisp,1
crisply,2
cristal,2
cristiano,4
criteria,3
criterion,3
critic,2
critic's,2
critical,3
critically,3
criticism,4
criticisms,4
criticize,3
criticized,3
criticizing,4
critics,2
critique,2
critiques,2
critter,2
critters,2
croak,1
croaking,2
crochet,2
crocheted,2
crock,1
crockery,2
crocodile,3
crocodiles,3
crocus,2
crocuses,3
croissant,2
croix,1
crone,1
cronies,2
crony,2
crook,1
crooked,2
crooks,1
crooning,2
crop,1
cropped,1
cropping,2
crops,1
croquet,2
cross,1
crossbow,2
crosse,1
crossed,1
crosses,2
crossing,2
crossings,2
crossroads,2
crosswise,2
crotch,1
crouch,1
crouched,1
crouching,2
croup,1
crow,1
crow's,1
crowbar,2
crowd,1
crowded,2
crowding,2
crowds,1
crowed,1
crowing,1
crown,1
crowne,1
crowned,1
crowning,2
crowns,1
crows,1
crucial,2
crucible,3
crucified,3
crucifix,3
crucifixes,4
crucifixion,4
crucify,3
crude,1
crudely,2
cruel,1
cruelest,2
cruelly,2
cruelties,2
cruelty,2
cruise,1
cruised,1
cruiser,2
cruisers,2
cruises,2
cruising,2
crumb,1
crumble,2
crumbled,2
crumbles,2
crumbling,2
crumbs,1
crumple,2
crumpled,2
crunch,1
crunched,1
crunching,2
crusade,2
crusader,3
crusaders,3
crusades,2
crusading,3
crush,1
crushed,1
crushes,2
crushing,2
crust,1
crustacean,3
crustaceans,3
crusted,2
crusts,1
crusty,2
crutch,1
crutches,2
crux,1
cruz,1
cry,1
crying,1
crypt,1
cryptic,2
crypts,1
crystal,2
crystalline,3
crystallize,3
crystallized,3
crystals,2
cub,1
cube,1
cubes,1
cubic,2
cubit,2
cubs,1
cuckoo,2
cuckoos,2
cucumber,3
cucumbers,3
cuddle,2
cuddled,2
cudgel,2
cudgels,2
cue,1
cuello,3
cues,1
cuff,1
cuffed,1
cuffs,1
cuidado,3
cuisine,2
cul,1
culinary,4
cull,1
culled,1
culminate,3
culminated,4
culminates,3
culminating,4
culmination,4
culpa,2
culpable,3
culprit,2
culprits,2
cult,1
cultivate,3
cultivated,4
cultivates,3
cultivating,4
cultivation,4
cults,1
cultural,2
culture,2
cultured,2
cultures,2
culvert,2
cum,1
cumber,2
cumbersome,3
cumulative,4
cuneiform,3
cunning,2
cup,1
cupboard,2
cupboards,2
cupidity,4
cupids,2
cupola,3
cups,1
cur,1
curable,3
curate,2
curative,3
curator,3
curb,1
curbed,1
curbing,2
curbstone,2
curd,1
curds,1
cure,1
cured,1
cures,1
curfew,2
curing,2
curios,2
curiosities,5
curiosity,5
curious,2
curiously,3
curl,1
curled,1
curling,2
curls,1
curly,2
currency,2
current,1
currently,2
currents,1
curriculum,4
curry,1
curse,1
cursed,1
curses,2
cursing,2
cursory,2
curt,1
curtail,2
curtailed,2
curtailing,3
curtailment,3
curtain,2
curtains,2
curtly,2
curtsy,2
curvature,3
curve,1
curved,1
curves,1
curving,2
cus,3
cushion,2
cushioned,2
cushions,2
cuss,1
cussed,1
custard,2
custodian,3
custodians,3
custody,3
custom,2
customarily,5
customary,4
customer,3
customers,3
customs,2
cut,1
cutaneous,3
cute,1
cuticle,3
cutlass,2
cutlery,2
cutlet,2
cutlets,2
cuts,1
cutter,2
cutters,2
cutting,2
cuttings,2
cy,1
cyanide,2
cycle,2
cycles,2
cyclone,2
cyclones,2
cylinder,3
cylinders,3
cylindrical,4
cymbals,2
cynic,2
cynical,3
cynically,3
cynicism,4
cynosure,3
cypher,2
cypress,2
czar,1
d,1
d'affaires,2
d'etat,2
d'etre,2
d'oeuvre,1
d'or,1
da,2
dab,1
dabble,2
dabbled,2
dabbling,2
dad,1
dad's,1
dada,2
daddy,2
dado,2
dae,1
daemon,2
daffodil,3
daffodils,3
daft,1
dag,1
dagen,2
dagger,2
daggers,2
dague,1
dah,1
daher,1
dai,1
dailies,2
daily,2
daintily,3
dainty,2
dairy,2
dais,1
daisies,2
daisy,2
dak,3
dale,1
dalen,2
dales,1
dalla,2
dalliance,2
dallied,2
dally,2
dam,1
dama,2
damage,2
damaged,2
damages,3
damaging,3
damas,2
damask,2
dame,1
dame's,1
dames,1
damme,1
dammed,1
damn,1
damnation,3
damned,1
damning,2
damp,1
damped,1
dampen,2
dampened,2
damper,2
dampness,2
damps,1
dams,1
damsel,2
dan,1
dance,1
danced,1
dancer,2
dancers,2
dances,2
dancin',2
dancing,2
dandelion,3
dandelions,3
dando,2
dandy,2
dang,1
danger,2
dangerous,2
dangerously,3
dangers,2
dangle,2
dangled,2
dangling,2
dank,1
dann,1
danser,2
dapper,2
dar,1
dare,1
dared,1
dares,1
daresay,2
darin,2
daring,2
dark,1
darke,1
darken,2
darkened,2
darkening,2
darker,2
darkest,2
darkly,2
darkness,2
darling,2
darlings,2
darn,1
darned,1
dart,1
darted,2
darter,2
darting,2
darts,1
das,1
dash,1
dashed,1
dashes,2
dashing,2
dass,1
dastardly,3
dat,1
data,2
date,1
dated,2
dates,1
dating,2
dato,2
datum,2
dau,1
daub,1
daubed,1
daughter,2
daughter's,2
daughters,2
daughters',2
daunt,1
daunted,2
dauphin,2
dawdle,2
dawdling,2
dawn,1
dawned,1
dawning,2
dawns,1
day,1
day's,1
daybreak,2
daye,1
daylight,2
days,1
days',1
daytime,2
daze,1
dazed,1
dazzle,2
dazzled,2
dazzling,2
de,1
dea,1
deacon,2
deacons,2
dead,1
deaden,2
deadening,2
deadlier,2
deadliest,2
deadlock,2
deadly,2
deaf,1
deafening,2
deafness,2
deal,1
deale,1
dealer,2
dealer's,2
dealers,2
dealing,2
dealings,2
deals,1
dealt,1
dean,1
dean's,1
deans,1
dear,1
dearer,2
dearest,2
dearly,2
dearth,1
deary,2
death,1
death's,1
deathbed,2
deathly,2
deaths,1
debase,2
debased,2
debasement,3
debasing,3
debatable,4
debate,2
debated,3
debater,3
debates,2
debating,3
debauchery,3
debilitated,5
debility,4
debit,2
debo,2
debonair,3
debris,2
debt,1
debtor,2
debtor's,2
debtors,2
debts,1
debut,2
debutante,3
decade,2
decadence,3
decadent,3
decades,2
decamped,2
decapitated,5
decay,2
decayed,2
decaying,2
decays,2
decease,2
deceased,2
deceit,2
deceitful,3
deceits,2
deceive,2
deceived,2
deceiving,3
decency,3
decent,2
decently,3
deception,3
deceptions,3
deceptive,3
decide,2
decided,3
decidedly,4
decider,3
decides,2
deciding,3
deciduous,3
decimal,3
decimated,4
decipher,3
deciphered,3
deciphering,3
decision,3
decisions,3
decisive,3
decisively,4
deck,1
decked,1
decking,2
decks,1
declaim,2
declaimed,2
declaration,4
declarations,4
declare,2
declared,2
declares,2
declaring,3
declension,3
decline,2
declined,2
declines,2
declining,3
decompose,3
decomposed,3
decomposing,4
decomposition,5
decorate,3
decorated,4
decorating,4
decoration,4
decorations,4
decorative,3
decorous,2
decorum,3
decoy,2
decrease,2
decreased,2
decreases,3
decreasing,3
decree,2
decreed,2
decrees,2
decrepit,3
decried,2
decry,2
dede,1
dedicate,3
dedicated,4
dedicates,3
dedicating,4
dedication,4
deduce,2
deduced,2
deduct,2
deducted,3
deductible,4
deducting,3
deduction,3
deductions,3
deductive,3
dee,1
deed,1
deeds,1
deel,1
deem,1
deemed,1
deems,1
deep,1
deepen,2
deepened,2
deepening,2
deepens,2
deeper,2
deepest,2
deeply,2
deer,1
deere,1
deerskin,2
deface,2
defaced,2
defamation,4
defame,2
default,2
defaulter,3
defeat,2
defeated,3
defeating,3
defeats,2
defect,2
defection,3
defective,3
defects,2
defence,2
defend,2
defendant,3
defendant's,3
defendants,3
defended,3
defender,3
defenders,3
defending,3
defends,2
defense,2
defenseless,3
defenses,3
defensible,4
defensive,3
defer,2
deference,2
deferential,4
deferred,2
deferring,2
defiance,2
defiant,2
defiantly,3
deficiencies,4
deficiency,4
deficient,3
deficit,3
deficits,3
defied,2
defies,2
definable,4
define,2
defined,2
defines,2
defining,3
definite,3
definitely,4
definition,4
definitions,4
definitive,4
definitively,5
deflect,2
deflected,3
deflection,3
deforestation,5
deform,2
deformed,2
deformities,4
deformity,4
defraud,2
defrauded,3
defrauding,3
defray,2
deft,1
deftly,2
defunct,2
defy,2
defying,2
degeneracy,4
degenerate,3
degenerated,5
degenerates,3
degenerating,5
degeneration,5
degradation,4
degrade,2
degraded,3
degrades,2
degrading,3
degree,2
degrees,2
deification,4
deified,2
deign,1
deigned,1
deigning,2
deigns,1
deines,1
deities,2
deity,2
deja,2
dejected,3
del,1
dela,2
delay,2
delayed,2
delaying,2
delays,2
delectable,4
delegate,3
delegated,4
delegates,3
delegation,4
delegations,4
delete,2
deleterious,4
deletions,3
deliberate,3
deliberated,5
deliberately,4
deliberating,5
deliberation,5
deliberations,5
deliberative,4
delicacies,4
delicacy,4
delicate,3
delicious,3
deliciously,4
delight,2
delighted,3
delightful,3
delightfully,4
delighting,3
delights,2
delineate,4
delineated,5
delineating,5
delineation,5
delinquencies,4
delinquency,4
delinquent,3
delinquents,3
delirious,3
delirium,3
deliver,3
deliverance,3
delivered,3
deliverer,3
deliverers,3
delivering,3
delivers,3
delivery,3
dell,1
della,2
delle,1
delta,2
delude,2
deluded,3
deluding,3
deluge,2
deluged,2
delusion,3
delusions,3
delve,1
delved,1
delving,2
demagogue,3
demagogues,3
demain,2
demand,2
demanded,3
demanding,3
demands,2
demarcation,4
demarche,2
demas,2
demean,2
demeaned,2
demeanor,3
demeanour,3
demented,3
dementia,3
demerit,3
demerits,3
demesne,2
demi,2
demise,2
democracies,4
democracy,4
democrat,3
democratic,4
democrats,3
demolish,3
demolished,3
demolishing,4
demolition,4
demon,2
demons,2
demonstrable,4
demonstrably,4
demonstrate,3
demonstrated,4
demonstrates,3
demonstrating,4
demonstration,4
demonstrations,4
demonstrative,4
demoralization,6
demoralize,4
demoralized,4
demoralizing,5
demur,2
demure,2
demurely,3
demurred,2
den,1
denial,2
denials,2
denied,2
denies,2
denizen,3
denizens,3
denk,1
denn,1
denne,1
denominate,4
denominated,5
denomination,5
denominational,6
denominations,5
denote,2
denoted,3
denotes,2
denoting,3
denouement,3
denounce,2
denounced,2
denounces,3
denouncing,3
dens,1
dense,1
densely,2
denser,2
densest,2
density,3
dent,1
dental,2
dented,2
dentist,2
dentist's,2
dentists,2
dents,1
denuded,3
denunciation,5
denunciations,5
deny,2
denying,2
depart,2
departed,3
departing,3
department,3
departmental,4
departments,3
departs,2
departure,3
departures,3
depend,2
dependable,4
depended,3
dependence,3
dependencies,4
dependency,4
dependent,3
dependents,3
depending,3
depends,2
depict,2
depicted,3
depicting,3
depicts,2
depleted,3
depletion,3
deplorable,4
deplore,2
deplored,2
deplores,2
deploring,3
deploy,2
deployed,2
deploying,2
depopulation,5
deportation,4
deported,3
deportment,3
depose,2
deposed,2
deposit,3
depositary,5
deposited,4
depositing,4
deposition,4
depositions,4
depositors,4
depository,5
deposits,3
depot,2
depots,2
depraved,2
depravity,4
deprecate,3
deprecated,4
deprecating,4
depreciate,4
depreciated,5
depreciating,5
depreciation,5
depredation,4
depredations,4
depress,2
depressed,2
depresses,3
depressing,3
depression,3
depressions,3
deprivation,4
deprive,2
deprived,2
deprives,2
depriving,3
depth,1
depths,1
deputies,3
deputy,3
der,1
derange,2
deranged,2
derby,2
derelict,3
dereliction,4
deren,2
deride,2
derided,3
deriding,3
derision,3
derisive,3
derisively,4
derivation,4
derivative,4
derivatives,4
derive,2
derived,2
derives,2
deriving,3
derogatory,5
derrick,2
dervish,2
des,1
descend,2
descendant,3
descendants,3
descended,3
descendent,3
descending,3
descends,2
descent,2
descents,2
describe,2
described,2
describes,2
describing,3
description,3
descriptions,3
descriptive,3
descry,2
desecrate,3
desecrated,4
desecration,4
desert,2
deserted,3
deserter,3
deserters,3
deserting,3
desertion,3
desertions,3
deserts,2
deserve,2
deserved,2
deservedly,4
deserves,2
desiderio,4
design,2
designate,3
designated,4
designates,3
designating,4
designation,4
designations,4
designed,2
designer,3
designers,3
designing,3
designs,2
desir,2
desirability,6
desirable,4
desire,2
desired,2
desires,2
desiring,2
desirous,3
desist,2
desk,1
desks,1
desolate,3
desolation,4
despair,2
despaired,2
despairs,2
desperado,4
desperadoes,4
desperate,2
desperately,3
desperation,4
despicable,4
despise,2
despised,2
despises,3
despising,3
despite,2
despondency,4
despondent,3
despot,2
despotic,3
despotism,4
dessert,2
desserts,2
destin,2
destination,4
destined,2
destinies,3
destiny,3
destitute,3
destitution,4
destroy,2
destroyed,2
destroyer,2
destroyers,2
destroying,2
destroys,2
destruction,3
destructive,3
desultory,4
detach,2
detached,2
detachment,3
detail,2
detailed,2
detailing,3
details,2
detained,2
detaining,3
detect,2
detected,3
detecting,3
detection,3
detective,3
detective's,3
detectives,3
detects,2
detention,3
deter,2
deteriorate,4
deteriorated,5
deteriorating,5
deterioration,5
determinate,4
determination,5
determinations,5
determine,3
determined,3
determinedly,5
determines,3
determining,4
deterred,2
deterrent,3
detest,2
detested,3
dethrone,2
dethroned,2
detonation,4
detour,2
detours,2
detract,2
detracted,3
detracting,3
detractors,3
detracts,2
detriment,3
detrimental,4
detritus,3
deuce,1
deutsch,1
deutsche,1
deutscher,2
deux,1
devastate,3
devastated,4
devastating,4
devastation,4
develop,3
developed,3
development,4
developments,4
develops,3
deviate,3
deviated,4
deviates,3
deviating,4
deviation,4
deviations,4
device,2
devices,3
devil,2
devil's,2
devilish,2
devilishly,3
devils,2
devine,2
devious,2
devise,2
devised,2
devising,3
devolve,2
devolved,2
devore,2
devote,2
devoted,3
devotee,3
devotees,3
devotes,2
devoting,3
devotion,3
devotional,4
devour,2
devoured,2
devouring,2
devours,2
devout,2
devoutly,3
dew,1
dews,1
dewy,1
dexter,2
dexterity,4
dey,1
di,1
dia,1
diablo,3
diabolical,4
diadem,2
diagnosed,2
diagnosis,3
diagnostic,3
diagonal,4
diagonally,5
diagram,2
diagrams,2
dial,1
dialect,2
dialectic,3
dialectical,4
dialects,2
dialogue,2
dialogues,2
diamant,2
diameter,4
diametrically,4
diamond,2
diamonds,2
diaphanous,4
diaphragm,2
diaries,2
diarrhoea,2
diary,2
dias,1
diatribe,2
dic,1
dice,1
diced,1
dichter,2
dick,1
dicke,1
dicken,2
dickens,2
dicker,2
dicta,2
dictate,2
dictated,3
dictates,2
dictating,3
dictation,3
dictator,3
dictatorial,4
dictatorship,4
diction,2
dictionaries,4
dictionary,4
dictum,2
did,1
didactic,3
didn't,1
die,1
died,1
diede,1
diem,1
dienst,1
diep,1
dier,1
dies,1
dieses,2
diet,1
dietary,3
diets,1
diez,1
differ,2
difference,2
differences,3
different,2
differential,4
differentiate,5
differentiated,6
differentiation,6
differently,3
differing,2
difficult,3
difficulties,4
difficulty,4
diffuse,2
diffused,2
diffuses,3
diffusing,3
diffusion,3
dig,1
digest,2
digested,3
digestible,4
digesting,3
digestion,3
digestive,3
digests,2
digger,2
diggers,2
digging,2
digit,2
digital,3
digits,2
dignified,3
dignitaries,4
dignitary,4
dignity,3
digress,2
digression,3
digressions,3
digs,1
dike,1
dikes,1
